name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
\src\etc\testcases\taskdefs\optional\depend\src1\A.java,0,0,0,0,0,0,0,0,1,0,20,3,3,2,1,14,0,2,2,0,0,0,0,0,0,0,0,0,4.67,0,0,0,0
\src\main\org\apache\tools\ant\filters\ChainableReader.java,1,1,1,1,10,0,1,9,1,1,37,2,5,4,0,30,0,4,4,0,0,0,0,0,1,1,1,0,6,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\JspcTest.java,1,1,1,1,9,0,4,4,1,16,229,34,86,37,39,109,0,61,34,27,0,0,0,0,1,1,1,0,1.27,16,16,16,16
\src\main\org\apache\tools\ant\types\selectors\TypeSelector.java,2,2,2,1,11,0,6,5,2,7,135,18,54,20,27,63,0,40,21,19,0,0,0,0,4,4,1,3,1.17,12,12,12,7
\src\main\org\apache\tools\ant\taskdefs\optional\testing\BuildTimeoutException.java,1,1,1,1,10,0,2,7,1,7,114,12,26,12,7,76,0,18,12,6,0,0,0,0,1,1,1,0,2.92,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\optional\Javah.java,2,2,2,1,10,0,5,4,2,36,513,52,241,87,119,220,0,169,86,83,0,0,0,0,9,9,1,3,0.91,58,58,62,36
\src\main\org\apache\tools\ant\taskdefs\optional\ReplaceRegExp.java,4,4,4,1,25,2,16,6,1,16,571,76,294,78,183,202,0,207,74,133,0,0,0,0,21,21,1,6,0.69,58,58,61,16
\src\main\org\apache\tools\ant\filters\SuffixLines.java,3,3,3,2,16,0,9,6,1,7,173,14,77,21,45,82,0,54,20,34,0,0,0,0,9,9,4,4,1.06,18,18,19,12
\src\main\org\apache\tools\ant\taskdefs\Sleep.java,1,1,1,1,10,0,5,5,1,10,193,30,62,24,30,101,0,39,22,17,0,0,0,0,3,3,1,2,1.63,14,14,14,10
\src\main\org\apache\tools\ant\taskdefs\optional\XMLValidateTask.java,2,2,2,1,13,0,7,5,4,42,762,72,392,122,232,299,0,259,123,136,0,0,0,0,8,8,1,4,0.76,79,79,83,42
\src\main\org\apache\tools\ant\types\spi\Provider.java,2,2,2,1,9,0,5,3,1,3,63,5,23,8,9,35,0,14,8,6,0,0,0,0,3,3,1,1,1.52,5,5,5,3
\src\main\org\apache\tools\ant\taskdefs\Chmod.java,1,1,2,1,11,0,5,5,1,18,260,23,113,34,60,124,0,78,34,44,0,0,0,0,5,5,1,2,1.1,25,25,29,18
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\LongCPInfo.java,1,1,1,1,7,0,3,4,1,3,56,7,14,7,3,35,0,10,7,3,0,0,0,0,1,1,1,0,2.5,3,3,3,3
\src\main\org\apache\tools\ant\taskdefs\Ear.java,2,2,2,1,14,0,8,6,1,7,156,15,72,26,38,69,0,46,23,23,0,0,0,0,3,3,1,2,0.96,11,11,14,7
\src\main\org\apache\tools\tar\TarEntry.java,2,2,2,1,13,0,6,5,1,37,664,91,281,75,168,292,0,224,76,148,0,0,0,0,8,8,4,4,1.04,58,58,67,40
\src\main\org\apache\tools\ant\taskdefs\optional\jsp\WLJspc.java,3,3,4,1,27,2,16,8,1,8,332,42,153,49,103,137,0,125,51,74,0,0,0,0,9,9,3,2,0.9,26,26,28,10
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\JbossDeploymentTool.java,2,2,2,1,13,0,8,4,1,5,110,9,54,19,31,47,0,35,18,17,0,0,0,0,4,4,3,1,0.87,10,10,11,7
\src\main\org\apache\tools\ant\taskdefs\DefBase.java,1,1,1,1,9,0,4,5,1,13,167,16,63,23,23,88,0,44,23,21,0,0,0,0,3,3,1,1,1.4,16,16,17,13
\src\tests\junit\org\apache\tools\ant\taskdefs\PropertyTest.java,1,1,1,1,6,0,6,0,1,12,122,17,83,21,46,24,0,52,20,32,0,0,0,0,2,2,1,1,0.29,17,17,17,12
\src\main\org\apache\tools\ant\types\resources\Last.java,5,5,7,3,35,3,25,7,1,1,71,8,34,18,19,29,0,29,17,12,0,0,0,0,5,5,3,1,0.85,5,5,7,3
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\GenericDeploymentTool.java,3,3,3,1,23,2,13,8,1,33,953,128,496,161,327,330,0,334,149,185,0,0,0,0,15,15,4,5,0.67,97,97,102,41
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\ScpFromMessage.java,3,3,3,1,19,0,14,4,1,13,310,25,210,90,123,75,0,140,65,75,0,0,0,0,9,9,5,3,0.36,34,34,36,19
\src\tests\antunit\core\uuencode\src\task\BaseTask.java,1,1,1,1,5,0,5,0,1,7,78,6,52,24,22,20,0,38,23,15,0,0,0,0,2,2,1,1,0.38,9,9,9,7
\src\tests\junit\org\apache\tools\ant\taskdefs\UnzipTest.java,1,1,1,1,4,0,4,0,1,25,206,32,109,31,53,65,0,79,31,48,0,0,0,0,1,1,1,0,0.6,25,25,25,25
\src\main\org\apache\tools\ant\taskdefs\optional\jlink\JlinkTask.java,2,2,2,1,10,0,7,3,1,10,182,19,87,22,48,76,0,60,22,38,0,0,0,0,6,6,3,1,0.87,21,21,22,12
\src\tests\junit\org\apache\tools\ant\util\GlobPatternMapperTest.java,1,1,1,1,13,0,11,0,1,5,98,12,61,16,47,25,0,55,16,39,0,0,0,0,1,1,1,0,0.41,5,5,5,5
\src\main\org\apache\tools\ant\filters\UniqFilter.java,2,2,3,1,4,0,4,0,1,1,37,3,8,4,3,26,0,5,4,1,0,0,0,0,2,2,1,0,3.25,2,2,3,1
\src\main\org\apache\tools\ant\types\ResourceLocation.java,1,1,1,1,6,0,3,3,1,6,106,13,25,12,9,69,0,18,12,6,0,0,0,0,1,1,1,0,2.76,6,6,6,6
\src\etc\testcases\taskdefs\apt\DistributedAnnotationProcessor.java,2,2,2,1,5,0,5,0,2,4,65,11,32,15,10,22,0,25,17,8,0,0,0,0,3,3,1,1,0.69,6,6,6,4
\src\main\org\apache\tools\ant\property\ParseProperties.java,3,3,3,2,22,0,11,10,1,7,200,12,93,26,55,95,0,68,27,41,0,0,0,0,6,6,4,2,1.02,21,21,23,17
\src\tests\junit\org\apache\tools\ant\taskdefs\SubAntTest.java,1,1,1,1,5,0,4,0,2,18,144,28,94,37,48,22,0,64,37,27,0,0,0,0,4,4,1,2,0.23,22,22,22,18
\src\main\org\apache\tools\ant\taskdefs\optional\sound\AntSoundPlayer.java,2,2,2,1,12,0,7,4,1,14,249,33,123,45,66,93,0,85,43,42,0,0,0,0,7,7,4,3,0.76,28,28,30,19
\src\etc\testcases\taskdefs\fixcrlf\input\Junk5.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\compilers\Kjc.java,6,6,6,1,40,7,25,7,1,2,119,22,59,15,38,38,0,46,15,31,0,0,0,0,10,10,1,1,0.64,11,11,11,2
\src\main\org\apache\tools\ant\filters\EscapeUnicode.java,2,2,2,1,15,0,8,7,1,5,128,9,50,16,27,69,0,36,15,21,0,0,0,0,6,6,1,4,1.38,10,10,10,5
\src\main\org\apache\tools\ant\types\selectors\SelectorScanner.java,1,1,1,1,6,0,1,5,1,3,49,5,6,5,0,38,0,5,5,0,0,0,0,0,1,1,1,0,6.33,3,3,3,3
\src\main\org\apache\tools\zip\ZipFile.java,3,2,3,2,20,1,13,6,4,25,735,73,421,140,287,283,0,287,123,164,0,0,0,0,8,8,7,6,0.67,63,62,68,44
\src\main\org\apache\tools\ant\types\optional\image\DrawOperation.java,1,1,1,1,7,0,1,6,1,1,39,2,5,4,0,32,0,4,4,0,0,0,0,0,1,1,1,0,6.4,1,1,1,1
\src\main\org\apache\tools\ant\types\mappers\FilterMapper.java,2,2,2,2,15,0,10,5,1,3,88,9,43,19,23,36,0,32,19,13,0,0,0,0,4,4,4,2,0.84,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\Definer.java,3,2,3,2,16,0,10,5,5,32,654,54,384,98,244,220,0,245,96,149,0,0,0,0,13,13,6,4,0.57,80,72,81,51
\src\etc\testcases\taskdefs\optional\depend\src1\B.java,0,0,0,0,0,0,0,0,1,0,19,3,2,1,0,14,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSCREATE.java,1,1,1,1,14,1,6,7,1,4,91,11,29,10,15,51,0,23,10,13,0,0,0,0,2,2,1,1,1.76,5,5,5,4
\src\tests\junit\org\apache\tools\ant\taskdefs\RmicAdvancedTest.java,1,1,1,1,6,0,3,3,2,45,408,57,161,54,62,190,0,102,54,48,0,0,0,0,1,1,1,0,1.18,45,45,45,45
\src\main\org\apache\tools\ant\util\PackageNameMapper.java,1,1,1,1,12,0,5,7,1,1,46,3,9,6,3,34,0,6,5,1,0,0,0,0,1,1,1,0,3.78,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\FloatCPInfo.java,1,1,1,1,7,0,3,4,1,3,56,7,14,7,3,35,0,10,7,3,0,0,0,0,1,1,1,0,2.5,3,3,3,3
\src\main\org\apache\tools\ant\util\DOMElementWriter.java,4,4,5,2,26,1,17,8,2,17,585,53,335,92,227,197,0,255,86,169,0,0,0,0,13,13,8,4,0.59,71,62,77,29
\src\tests\junit\org\apache\tools\ant\taskdefs\RecorderTest.java,1,1,1,1,7,0,6,0,1,8,100,16,64,16,42,20,0,31,16,15,0,0,0,0,1,1,1,0,0.31,8,8,8,8
\src\main\org\apache\tools\ant\taskdefs\optional\extension\resolvers\URLResolver.java,2,2,2,1,11,0,8,3,1,7,132,13,69,29,34,50,0,53,28,25,0,0,0,0,4,4,1,3,0.72,13,13,16,7
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\IPlanetDeploymentTool.java,2,2,3,1,22,1,11,8,1,12,394,40,162,61,102,195,0,107,54,53,0,0,0,0,8,8,1,3,1.2,27,27,30,12
\src\tests\junit\org\apache\tools\ant\types\AbstractFileSetTest.java,4,4,4,1,33,0,32,1,1,6,245,18,201,19,165,29,0,116,19,97,0,0,0,0,14,14,1,1,0.14,23,23,23,6
\src\main\org\apache\tools\ant\util\ReflectUtil.java,2,2,2,2,16,0,10,7,1,10,211,12,109,34,58,96,0,68,26,42,0,0,0,0,4,4,4,3,0.88,21,21,21,15
\src\main\org\apache\tools\ant\types\Comparison.java,2,2,2,1,8,0,4,4,1,4,95,16,33,22,18,46,0,24,19,5,0,0,0,0,4,4,1,1,1.39,7,7,7,4
\src\main\org\apache\tools\ant\taskdefs\Truncate.java,3,3,3,2,13,0,10,2,1,10,207,24,132,48,75,51,0,95,47,48,0,0,0,0,8,8,6,3,0.39,29,29,32,15
\src\main\org\apache\tools\ant\util\MergingMapper.java,1,1,1,1,5,0,2,3,1,5,67,8,16,8,4,43,0,11,8,3,0,0,0,0,1,1,1,0,2.69,5,5,5,5
\src\tests\junit\org\apache\tools\ant\util\regexp\JakartaRegexpRegexpTest.java,1,1,1,1,5,0,4,1,1,5,62,9,26,9,10,27,0,17,9,8,0,0,0,0,2,2,1,1,1.04,7,7,7,5
\src\tests\junit\org\apache\tools\ant\taskdefs\ManifestTest.java,1,1,1,1,9,0,6,2,1,30,366,50,232,100,152,84,0,175,94,81,0,0,0,0,2,2,1,1,0.36,31,31,31,30
\src\main\org\apache\tools\ant\BuildListener.java,1,1,1,1,10,0,1,9,1,7,110,10,11,10,0,89,0,10,10,0,0,0,0,0,1,1,1,0,8.09,7,7,7,7
\src\tests\junit\org\apache\tools\ant\PropertyExpansionTest.java,1,1,1,1,9,0,6,2,1,6,90,12,41,9,26,37,0,34,9,25,0,0,0,0,1,1,1,0,0.9,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\email\MimeMailer.java,4,4,4,1,18,1,15,1,3,13,338,39,249,90,151,51,0,186,88,98,0,0,0,0,23,23,3,4,0.2,46,46,52,15
\src\main\org\apache\tools\ant\taskdefs\CVSPass.java,3,3,3,1,16,1,10,4,1,6,171,20,98,47,61,53,0,60,30,30,0,0,0,0,9,9,1,4,0.54,15,15,15,6
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\image\ImageTest.java,1,1,1,1,7,0,7,0,1,10,127,24,80,27,49,23,0,50,26,24,0,0,0,0,2,2,1,1,0.29,13,13,13,10
\src\main\org\apache\tools\ant\taskdefs\optional\EchoProperties.java,3,3,3,1,20,0,13,5,5,19,540,47,297,109,179,196,0,217,106,111,0,0,0,0,22,22,10,4,0.66,53,53,61,28
\src\etc\testcases\taskdefs\fixcrlf\input\Junk6.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckout.java,1,1,1,1,4,0,4,0,1,1,35,4,7,3,2,24,0,5,3,2,0,0,0,0,1,1,1,0,3.43,1,1,1,1
\src\main\org\apache\tools\ant\TaskAdapter.java,3,3,3,1,19,0,10,9,1,7,181,14,78,23,48,89,0,47,19,28,0,0,0,0,9,9,1,3,1.14,19,19,19,7
\src\main\org\apache\tools\ant\types\LogLevel.java,1,1,1,1,7,0,4,2,1,4,87,13,35,19,21,39,0,17,13,4,0,0,0,0,1,1,1,0,1.11,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\condition\ResourceContains.java,2,2,3,1,12,0,8,3,1,9,165,15,98,31,50,52,0,68,31,37,0,0,0,0,6,6,3,4,0.53,21,21,24,11
\src\main\org\apache\tools\ant\Task.java,1,1,1,1,12,0,5,6,1,29,482,39,175,51,89,268,0,121,47,74,0,0,0,0,6,6,1,3,1.53,43,43,43,29
\src\etc\testcases\taskdefs\optional\depend\src1\C.java,0,0,0,0,0,0,0,0,1,0,19,3,2,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
\src\main\org\apache\tools\ant\types\resources\GZipResource.java,1,1,1,1,7,0,2,4,1,5,75,7,22,12,4,46,0,16,12,4,0,0,0,0,1,1,1,0,2.09,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\Nice.java,3,3,3,1,14,0,9,5,1,3,99,12,35,13,17,52,0,24,13,11,0,0,0,0,5,5,1,2,1.49,8,8,10,3
\src\main\org\apache\tools\ant\Executor.java,1,1,1,1,9,0,1,8,1,2,48,5,6,5,0,37,0,4,4,0,0,0,0,0,1,1,1,0,6.17,2,2,2,2
\src\main\org\apache\tools\ant\types\resources\JavaResource.java,4,4,4,3,20,0,14,5,1,5,140,9,82,19,46,49,0,53,17,36,0,0,0,0,10,10,10,3,0.6,19,19,19,16
\src\tests\junit\org\apache\tools\ant\util\facade\ImplementationSpecificArgumentTest.java,1,1,1,1,15,1,13,0,1,2,59,8,31,8,22,20,0,27,7,20,0,0,0,0,1,1,1,0,0.65,2,2,2,2
\src\main\org\apache\tools\ant\types\optional\image\Ellipse.java,3,3,3,1,15,1,11,3,1,3,85,10,43,19,25,32,0,36,19,17,0,0,0,0,6,6,1,2,0.74,8,8,8,3
\src\main\org\apache\tools\ant\Location.java,2,2,2,1,12,0,5,6,1,10,177,20,65,21,30,92,0,47,21,26,0,0,0,0,4,4,4,2,1.42,16,16,17,13
\src\main\org\apache\tools\ant\types\DataType.java,1,1,2,1,12,0,5,6,1,22,359,32,129,45,59,198,0,85,38,47,0,0,0,0,4,4,1,2,1.53,32,32,34,22
\src\main\org\apache\tools\ant\taskdefs\Transform.java,0,0,0,0,0,0,0,0,1,0,30,2,3,2,0,25,0,2,2,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\IPlanetEjbc.java,2,2,2,1,17,1,10,6,6,69,1493,197,782,222,497,554,0,564,211,353,0,0,0,0,13,13,11,3,0.71,160,160,169,88
\src\etc\testcases\taskdefs\optional\depend\src2\A.java,0,0,0,0,0,0,0,0,2,0,21,3,4,2,0,14,0,2,2,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
\src\main\org\apache\tools\ant\util\facade\ImplementationSpecificArgument.java,1,1,2,1,8,0,4,4,1,3,61,6,18,7,6,37,0,12,7,5,0,0,0,0,2,2,1,1,2.06,4,4,5,3
\src\main\org\apache\tools\ant\util\WeakishReference.java,1,1,1,1,7,0,3,4,2,4,91,14,19,9,4,58,0,13,9,4,0,0,0,0,1,1,1,0,3.05,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\depend\Depend.java,4,4,5,2,29,1,20,7,2,26,916,96,577,185,384,244,0,410,177,233,0,0,0,0,22,22,7,9,0.42,107,107,120,40
\src\main\org\apache\tools\ant\taskdefs\BuildNumber.java,3,3,3,1,26,3,17,6,1,5,200,31,104,41,61,66,0,68,33,35,0,0,0,0,6,6,1,2,0.63,17,17,17,5
\src\tests\junit\org\apache\tools\ant\taskdefs\FailTest.java,1,1,1,1,7,0,6,0,1,16,164,23,110,27,67,31,0,67,28,39,0,0,0,0,2,2,1,1,0.28,22,22,22,16
\src\main\org\apache\tools\ant\filters\BaseParamFilterReader.java,1,1,1,1,9,0,3,5,1,4,73,6,22,12,5,45,0,15,10,5,0,0,0,0,1,1,1,0,2.05,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\TraXLiaison.java,3,3,3,1,19,0,12,5,1,24,623,64,366,133,215,193,0,266,128,138,0,0,0,0,10,10,3,4,0.53,64,64,65,26
\src\main\org\apache\tools\ant\taskdefs\Pack.java,2,2,2,1,11,0,6,4,1,13,211,20,106,37,53,85,0,71,34,37,0,0,0,0,4,4,1,1,0.8,24,24,24,13
\src\tests\junit\org\apache\tools\ant\taskdefs\ParallelTest.java,2,2,2,1,14,0,10,3,1,7,154,17,89,34,60,48,0,66,33,33,0,0,0,0,6,5,1,2,0.54,13,12,15,7
\src\etc\testcases\taskdefs\javadoc\java\ClassToJavadoc.java,1,1,1,1,4,0,1,3,1,3,39,3,6,5,2,30,0,7,5,2,0,0,0,0,1,1,1,0,5,3,3,3,3
\src\main\org\apache\tools\ant\types\resources\FileProvider.java,1,1,1,1,5,0,1,4,1,1,36,3,5,4,0,28,0,4,4,0,0,0,0,0,1,1,1,0,5.6,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\MkdirTest.java,1,1,1,1,4,0,4,0,1,5,51,7,25,9,10,19,0,17,9,8,0,0,0,0,2,2,1,1,0.76,6,6,7,5
\src\etc\testcases\taskdefs\fixcrlf\input\Junk7.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\optional\junit\BatchTest.java,2,2,2,1,15,0,8,7,1,9,203,19,87,34,49,97,0,73,36,37,0,0,0,0,5,5,1,3,1.11,17,17,17,9
\src\main\org\apache\tools\ant\taskdefs\rmic\SunRmic.java,3,3,3,1,26,1,18,6,1,2,113,12,56,29,36,45,0,35,24,11,0,0,0,0,5,5,1,2,0.8,6,6,6,2
\src\main\org\apache\tools\ant\ProjectComponent.java,1,1,1,1,10,0,3,6,1,10,169,14,44,16,17,111,0,30,16,14,0,0,0,0,3,3,1,2,2.52,12,12,12,10
\src\main\org\apache\tools\ant\types\ArchiveFileSet.java,2,2,2,1,12,0,6,5,1,37,564,47,277,69,159,240,0,200,66,134,0,0,0,0,5,5,4,2,0.87,68,68,74,46
\src\etc\testcases\taskdefs\optional\depend\src1\D.java,0,0,0,0,0,0,0,0,1,0,19,3,2,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
\src\main\org\apache\tools\ant\types\optional\AbstractScriptComponent.java,1,1,1,1,8,0,3,5,1,12,159,16,54,23,19,89,0,40,23,17,0,0,0,0,2,2,1,1,1.65,13,13,13,12
\src\tests\junit\org\apache\tools\ant\types\selectors\TypeSelectorTest.java,1,1,1,1,14,1,10,2,1,4,90,15,44,14,27,31,0,31,12,19,0,0,0,0,2,2,1,1,0.7,5,5,5,4
\src\tests\junit\org\apache\tools\ant\filters\LineContainsTest.java,1,1,1,1,3,0,3,0,1,5,56,11,26,14,9,19,0,20,14,6,0,0,0,0,1,1,1,0,0.73,5,5,5,5
\src\main\org\apache\tools\ant\types\resources\comparators\Size.java,1,1,1,1,10,0,3,7,1,1,38,3,7,4,1,28,0,5,4,1,0,0,0,0,1,1,1,0,4,1,1,1,1
\src\main\org\apache\tools\zip\ZipEncoding.java,1,1,1,1,12,0,1,11,1,3,84,5,8,7,0,71,0,7,7,0,0,0,0,0,1,1,1,0,8.88,3,3,3,3
\src\main\org\apache\tools\ant\types\Reference.java,1,1,1,1,10,0,4,6,1,9,134,15,44,16,16,75,0,31,16,15,0,0,0,0,4,4,1,1,1.7,13,13,13,9
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Fstat.java,3,3,3,1,14,0,9,4,1,8,198,21,106,40,63,71,0,84,41,43,0,0,0,0,10,10,1,4,0.67,23,23,25,8
\src\main\org\apache\tools\ant\taskdefs\condition\IsSigned.java,3,3,4,2,20,0,15,4,1,5,152,13,92,33,56,47,0,64,32,32,0,0,0,0,5,5,4,4,0.51,16,16,18,8
\src\main\org\apache\tools\ant\taskdefs\GenerateKey.java,2,2,2,1,15,1,8,5,3,21,419,59,216,57,124,144,0,165,58,107,0,0,0,0,15,15,1,2,0.67,44,44,45,21
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\EchoPropertiesTest.java,1,1,1,1,6,0,5,0,1,27,253,50,158,56,83,45,0,109,55,54,0,0,0,0,4,4,3,3,0.28,34,34,34,29
\src\tests\junit\org\apache\tools\ant\taskdefs\DirnameTest.java,1,1,2,1,5,0,5,0,1,7,70,11,40,16,18,19,0,29,16,13,0,0,0,0,3,3,1,1,0.47,10,10,11,7
\src\main\org\apache\tools\ant\taskdefs\War.java,2,2,2,1,15,0,7,7,1,10,231,21,97,33,54,113,0,61,29,32,0,0,0,0,5,5,1,3,1.16,16,16,20,10
\src\etc\testcases\taskdefs\optional\depend\src2\B.java,0,0,0,0,0,0,0,0,1,0,19,3,2,1,0,14,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\rmic\RmicAdapter.java,1,1,1,1,5,0,1,4,1,4,67,8,11,10,0,48,0,10,10,0,0,0,0,0,1,1,1,0,4.36,4,4,4,4
\src\tests\junit\org\apache\tools\ant\util\ResourceUtilsTest.java,1,1,1,1,3,0,3,0,1,6,61,9,30,18,10,23,0,21,16,5,0,0,0,0,1,1,1,0,0.77,6,6,6,6
\src\main\org\apache\tools\ant\util\Base64Converter.java,3,3,3,1,33,2,21,9,1,2,124,13,66,29,54,53,0,53,21,32,0,0,0,0,4,4,1,1,0.8,5,5,5,2
\src\tests\junit\org\apache\tools\ant\taskdefs\ProtectedJarMethodsTest.java,1,1,1,1,7,0,7,0,1,8,96,12,65,22,38,19,0,43,22,21,0,0,0,0,3,3,1,1,0.29,10,10,10,8
\src\main\org\apache\tools\ant\types\AbstractFileSet.java,2,2,2,1,11,0,6,4,1,65,919,76,495,127,268,348,0,367,131,236,0,0,0,0,7,7,5,3,0.7,124,124,129,71
\src\main\org\apache\tools\ant\types\resources\Restrict.java,2,2,2,1,11,0,7,3,2,10,164,15,89,25,44,60,0,66,26,40,0,0,0,0,4,4,4,3,0.67,22,22,22,13
\src\main\org\apache\tools\ant\listener\ProfileLogger.java,1,1,1,1,11,0,6,4,1,6,112,11,51,27,29,51,0,40,27,13,0,0,0,0,2,2,1,1,1,7,7,7,6
\src\main\org\apache\tools\ant\types\PatternSet.java,2,2,3,1,13,0,8,4,3,35,548,40,306,83,169,202,0,222,87,135,0,0,0,0,9,9,1,4,0.66,81,81,90,35
\src\tests\junit\org\apache\tools\ant\types\selectors\DateSelectorTest.java,3,3,3,1,49,5,41,2,1,4,239,32,176,31,146,31,0,141,28,113,0,0,0,0,7,7,1,2,0.18,10,10,10,4
\src\main\org\apache\tools\mail\MailMessage.java,2,2,2,1,9,0,6,2,2,36,525,57,271,89,150,204,0,209,94,115,0,0,0,0,9,9,3,3,0.75,64,64,68,38
\src\main\org\apache\tools\ant\types\Environment.java,1,1,1,1,8,0,4,4,2,13,176,20,61,22,23,95,0,44,23,21,0,0,0,0,3,3,1,1,1.56,16,16,17,13
\src\tests\junit\org\apache\tools\ant\filters\NoNewLineTest.java,1,1,1,1,3,0,3,0,1,4,49,13,17,8,4,19,0,12,8,4,0,0,0,0,1,1,1,0,1.12,4,4,4,4
\src\main\org\apache\tools\ant\util\StringTokenizer.java,3,3,3,2,15,0,10,4,1,7,153,9,88,25,56,56,0,65,26,39,0,0,0,0,10,10,7,5,0.64,20,20,21,16
\src\main\org\apache\tools\ant\taskdefs\Typedef.java,0,0,0,0,0,0,0,0,1,0,46,4,3,2,0,39,0,2,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0
\src\main\org\apache\tools\ant\types\selectors\modifiedselector\PropertiesfileCache.java,2,2,2,1,10,0,6,3,1,12,236,40,97,34,53,99,0,71,32,39,0,0,0,0,4,4,1,2,1.02,20,20,23,12
\src\main\org\apache\tools\ant\types\XMLCatalog.java,3,3,3,1,27,2,15,8,4,33,1126,141,569,151,378,417,0,371,137,234,0,0,0,0,10,10,4,4,0.73,111,111,115,36
\src\main\org\apache\tools\ant\util\ScriptFixBSFPath.java,3,3,4,1,26,3,14,9,1,3,146,18,73,27,47,55,0,41,23,18,0,0,0,0,6,6,1,1,0.75,8,8,13,3
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\ScpToMessageBySftp.java,3,3,3,1,16,0,12,3,1,13,273,27,175,61,92,72,0,109,44,65,0,0,0,0,9,9,1,4,0.41,33,33,35,13
\src\tests\junit\org\apache\tools\ant\taskdefs\ExecuteWatchdogTest.java,1,1,1,1,10,0,8,1,2,11,153,23,95,41,58,36,0,73,38,35,0,0,0,0,3,3,1,2,0.38,16,16,16,11
\src\main\org\apache\tools\ant\taskdefs\optional\script\ScriptDef.java,2,2,2,1,15,0,8,6,3,19,398,46,196,65,104,156,0,137,66,71,0,0,0,0,12,12,1,2,0.8,37,37,40,19
\src\main\org\apache\tools\ant\util\regexp\Jdk14RegexpRegexp.java,4,4,4,1,23,0,17,5,1,3,104,8,59,19,39,37,0,44,19,25,0,0,0,0,8,8,1,4,0.63,11,11,11,3
\src\etc\testcases\taskdefs\fixcrlf\input\Junk8.java,2,2,2,1,9,1,6,6,1,1,12,1,9,4,3,6,0,6,4,2,0,0,0,0,2,2,1,1,0.67,2,2,2,1
\src\main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSConstants.java,0,0,0,0,0,0,0,0,1,0,127,6,51,50,48,70,0,50,50,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0
\src\main\org\apache\tools\ant\NoBannerLogger.java,1,1,2,1,11,0,5,5,1,5,100,12,30,9,12,58,0,19,9,10,0,0,0,0,3,3,1,1,1.93,7,7,9,5
\src\main\org\apache\tools\ant\types\resources\Sort.java,2,2,2,1,16,0,9,5,1,3,97,10,45,22,19,42,0,36,21,15,0,0,0,0,3,3,1,1,0.93,7,7,7,3
